datetime,symbol,open,high,low,close,volume
2023-08-28 00:00:00,CME:BTC1!,26210.0,28335.0,25400.0,25700.0,47741.0
2023-09-04 00:00:00,CME:BTC1!,25985.0,26560.0,25335.0,26005.0,20003.0
2023-09-11 00:00:00,CME:BTC1!,25930.0,26955.0,24925.0,26475.0,35100.0
2023-09-18 00:00:00,CME:BTC1!,26560.0,27620.0,26380.0,26545.0,34902.0
2023-09-25 00:00:00,CME:BTC1!,26545.0,27590.0,25985.0,27100.0,49670.0
2023-10-02 00:00:00,CME:BTC1!,27190.0,28950.0,27190.0,28145.0,50425.0
2023-10-09 00:00:00,CME:BTC1!,28085.0,28145.0,26575.0,26840.0,33003.0
2023-10-16 00:00:00,CME:BTC1!,27275.0,30465.0,27145.0,29685.0,55983.0
2023-10-23 00:00:00,CME:BTC1!,29860.0,35345.0,29840.0,33955.0,74097.0
2023-10-29 23:00:00,CME:BTC1!,34785.0,36575.0,34295.0,34805.0,39329.0
2023-11-06 00:00:00,CME:BTC1!,35310.0,38380.0,34755.0,37555.0,45788.0
2023-11-13 00:00:00,CME:BTC1!,37510.0,38285.0,34820.0,36565.0,51917.0
2023-11-20 00:00:00,CME:BTC1!,37075.0,39360.0,36185.0,38575.0,52379.0
2023-11-27 00:00:00,CME:BTC1!,38365.0,39640.0,37100.0,39225.0,48909.0
2023-12-04 00:00:00,CME:BTC1!,40480.0,45260.0,40325.0,44910.0,47835.0
2023-12-11 00:00:00,CME:BTC1!,44320.0,44320.0,40450.0,42440.0,43798.0
2023-12-18 00:00:00,CME:BTC1!,41950.0,44640.0,40705.0,43765.0,44369.0
2023-12-26 00:00:00,CME:BTC1!,43740.0,44620.0,41645.0,42485.0,34057.0
2024-01-02 00:00:00,CME:BTC1!,43965.0,47095.0,41110.0,44385.0,48871.0
2024-01-08 00:00:00,CME:BTC1!,44300.0,49435.0,43165.0,43690.0,91610.0
2024-01-15 00:00:00,CME:BTC1!,42365.0,43675.0,40300.0,41585.0,46089.0
2024-01-22 00:00:00,CME:BTC1!,41600.0,42595.0,38540.0,42390.0,54374.0
2024-01-29 00:00:00,CME:BTC1!,42190.0,44255.0,42040.0,43185.0,33794.0
2024-02-05 00:00:00,CME:BTC1!,42790.0,48505.0,42340.0,47770.0,38906.0
2024-02-12 00:00:00,CME:BTC1!,48460.0,53145.0,47950.0,52025.0,46924.0
2024-02-19 00:00:00,CME:BTC1!,52425.0,53200.0,50630.0,51750.0,44418.0
2024-02-26 00:00:00,CME:BTC1!,52320.0,64990.0,51460.0,63825.0,77655.0
2024-03-04 00:00:00,CME:BTC1!,63760.0,71055.0,60120.0,69805.0,71766.0
2024-03-10 23:00:00,CME:BTC1!,69660.0,74415.0,66125.0,69165.0,62753.0
2024-03-17 23:00:00,CME:BTC1!,68480.0,69275.0,61020.0,63975.0,60728.0
2024-03-24 23:00:00,CME:BTC1!,66505.0,72500.0,66390.0,71530.0,49327.0
2024-04-01 00:00:00,CME:BTC1!,71500.0,72230.0,64910.0,67755.0,42160.0
2024-04-08 00:00:00,CME:BTC1!,69105.0,73380.0,65375.0,67170.0,51564.0
2024-04-15 00:00:00,CME:BTC1!,64100.0,67215.0,59635.0,64355.0,64982.0
2024-04-22 00:00:00,CME:BTC1!,64695.0,67340.0,63275.0,64300.0,44521.0
2024-04-29 00:00:00,CME:BTC1!,64620.0,65335.0,56910.0,62590.0,48320.0
2024-05-06 00:00:00,CME:BTC1!,64185.0,66015.0,60425.0,60950.0,28885.0
2024-05-13 00:00:00,CME:BTC1!,61465.0,67865.0,61045.0,67365.0,41065.0
2024-05-20 00:00:00,CME:BTC1!,66525.0,72360.0,66300.0,69475.0,46688.0
2024-05-27 00:00:00,CME:BTC1!,68735.0,70855.0,67000.0,68035.0,41806.0
2024-06-03 00:00:00,CME:BTC1!,68200.0,72660.0,68070.0,69755.0,41412.0
2024-06-10 00:00:00,CME:BTC1!,69995.0,70655.0,65200.0,65640.0,40263.0
2024-06-17 00:00:00,CME:BTC1!,66350.0,67525.0,63395.0,64260.0,36125.0
2024-06-24 00:00:00,CME:BTC1!,64005.0,64005.0,58410.0,60325.0,53496.0
2024-07-01 00:00:00,CME:BTC1!,62085.0,64335.0,53635.0,56685.0,42194.0
2024-07-08 00:00:00,CME:BTC1!,56850.0,59895.0,54580.0,57845.0,39081.0
2024-07-15 00:00:00,CME:BTC1!,60985.0,67740.0,60845.0,67480.0,58255.0
2024-07-22 00:00:00,CME:BTC1!,68655.0,69025.0,64080.0,68775.0,54143.0
2024-07-29 00:00:00,CME:BTC1!,68930.0,70825.0,62470.0,62945.0,50600.0
2024-08-05 00:00:00,CME:BTC1!,58885.0,62970.0,49365.0,60990.0,71946.0
2024-08-12 00:00:00,CME:BTC1!,59250.0,62200.0,56295.0,59990.0,43553.0
2024-08-19 00:00:00,CME:BTC1!,59700.0,64000.0,58000.0,63815.0,56390.0
2024-08-26 00:00:00,CME:BTC1!,64500.0,65200.0,57885.0,58980.0,56403.0
2024-09-02 00:00:00,CME:BTC1!,58645.0,60185.0,52820.0,53695.0,47545.0
2024-09-09 00:00:00,CME:BTC1!,54565.0,60245.0,54545.0,59935.0,47047.0
2024-09-16 00:00:00,CME:BTC1!,59920.0,64200.0,57550.0,62935.0,56269.0
2024-09-23 00:00:00,CME:BTC1!,62935.0,67135.0,62430.0,66140.0,55618.0
2024-09-30 00:00:00,CME:BTC1!,66285.0,66400.0,60070.0,62715.0,49778.0
2024-10-07 00:00:00,CME:BTC1!,62675.0,64770.0,58945.0,63305.0,41884.0
2024-10-14 00:00:00,CME:BTC1!,63150.0,69255.0,62645.0,68785.0,56809.0
2024-10-21 00:00:00,CME:BTC1!,69295.0,69635.0,65210.0,67285.0,56600.0
2024-10-27 23:00:00,CME:BTC1!,68185.0,74485.0,68070.0,69730.0,52650.0
2024-11-04 00:00:00,CME:BTC1!,69000.0,77930.0,67140.0,77360.0,70561.0
2024-11-11 00:00:00,CME:BTC1!,81210.0,94065.0,80670.0,91985.0,88873.0
2024-11-18 00:00:00,CME:BTC1!,90195.0,100170.0,89755.0,99485.0,78157.0
2024-11-25 00:00:00,CME:BTC1!,98555.0,100315.0,91720.0,98365.0,49643.0
2024-12-02 00:00:00,CME:BTC1!,98875.0,105325.0,94435.0,102435.0,65578.0
2024-12-09 00:00:00,CME:BTC1!,101300.0,103225.0,94640.0,102300.0,62660.0
2024-12-16 00:00:00,CME:BTC1!,103670.0,108960.0,92355.0,96600.0,85601.0
2024-12-23 00:00:00,CME:BTC1!,95730.0,101435.0,92460.0,95310.0,44964.0
2024-12-30 00:00:00,CME:BTC1!,93995.0,99920.0,91735.0,99230.0,29681.0
2025-01-06 00:00:00,CME:BTC1!,99450.0,103685.0,91300.0,95210.0,58188.0
2025-01-13 00:00:00,CME:BTC1!,94500.0,106575.0,89525.0,105280.0,65019.0
2025-01-20 00:00:00,CME:BTC1!,103510.0,110150.0,99745.0,105060.0,85565.0
2025-01-27 00:00:00,CME:BTC1!,104695.0,107500.0,97650.0,102095.0,75193.0
2025-02-03 00:00:00,CME:BTC1!,98445.0,102875.0,91455.0,95990.0,64718.0
2025-02-10 00:00:00,CME:BTC1!,95990.0,99350.0,94285.0,97555.0,46345.0
2025-02-17 00:00:00,CME:BTC1!,97110.0,99765.0,93305.0,94675.0,55725.0
2025-02-24 00:00:00,CME:BTC1!,95650.0,96625.0,82625.0,86615.0,45385.0
